"Dice_index"	"Hu_Prot"	"Vir_prot_1"	"Vir_prot_2"	"Vir_prot_1_Type"	"Vir_prot_2_Type"	"Comparison_type"
0	"Q8ND90"	"P03225"	"Q20MD1"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P03225"	"Q67296"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.903225806451613	"Q8ND90"	"P03427"	"P03428"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"Q8ND90"	"P03427"	"P03508"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"Q8ND90"	"P03427"	"P0C6Z9"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0.5	"Q8ND90"	"P03427"	"P0C763"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P03427"	"P0CK48"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P03427"	"P10212"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P03427"	"P10218"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P03427"	"P29882"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0.8	"Q8ND90"	"P03427"	"P32888"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P03427"	"Q1HVB8"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0.9375	"Q8ND90"	"P03427"	"Q20MC6"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"Q8ND90"	"P03427"	"Q20MD1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.9375	"Q8ND90"	"P03427"	"Q67296"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"Q8ND90"	"P03428"	"P03508"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"Q8ND90"	"P03428"	"P0C6Z9"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0.592592592592593	"Q8ND90"	"P03428"	"P0C763"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P03428"	"P0CK48"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P03428"	"P10212"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P03428"	"P10218"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P03428"	"P29882"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0.764705882352941	"Q8ND90"	"P03428"	"P32888"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P03428"	"Q1HVB8"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0.903225806451613	"Q8ND90"	"P03428"	"Q20MC6"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"Q8ND90"	"P03428"	"Q20MD1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.903225806451613	"Q8ND90"	"P03428"	"Q67296"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"Q8ND90"	"P03508"	"P0C6Z9"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P03508"	"P0C763"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0.5	"Q8ND90"	"P03508"	"P0CK48"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P03508"	"P10212"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0.2	"Q8ND90"	"P03508"	"P10218"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P03508"	"P29882"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P03508"	"P32888"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P03508"	"Q1HVB8"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P03508"	"Q20MC6"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.153846153846154	"Q8ND90"	"P03508"	"Q20MD1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"Q8ND90"	"P03508"	"Q67296"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"Q8ND90"	"P0C6Z9"	"P0C763"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.166666666666667	"Q8ND90"	"P0C6Z9"	"P0CK48"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8ND90"	"P0C6Z9"	"P10212"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.266666666666667	"Q8ND90"	"P0C6Z9"	"P10218"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.5	"Q8ND90"	"P0C6Z9"	"P29882"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8ND90"	"P0C6Z9"	"P32888"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0689655172413793	"Q8ND90"	"P0C6Z9"	"Q1HVB8"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8ND90"	"P0C6Z9"	"Q20MC6"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.461538461538462	"Q8ND90"	"P0C6Z9"	"Q20MD1"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P0C6Z9"	"Q67296"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P0C763"	"P0CK48"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8ND90"	"P0C763"	"P10212"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8ND90"	"P0C763"	"P10218"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8ND90"	"P0C763"	"P29882"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.645161290322581	"Q8ND90"	"P0C763"	"P32888"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8ND90"	"P0C763"	"Q1HVB8"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.5	"Q8ND90"	"P0C763"	"Q20MC6"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P0C763"	"Q20MD1"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.5	"Q8ND90"	"P0C763"	"Q67296"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P0CK48"	"P10212"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.357142857142857	"Q8ND90"	"P0CK48"	"P10218"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.2	"Q8ND90"	"P0CK48"	"P29882"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8ND90"	"P0CK48"	"P32888"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8ND90"	"P0CK48"	"Q1HVB8"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8ND90"	"P0CK48"	"Q20MC6"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.363636363636364	"Q8ND90"	"P0CK48"	"Q20MD1"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P0CK48"	"Q67296"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P10212"	"P10218"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8ND90"	"P10212"	"P29882"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8ND90"	"P10212"	"P32888"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8ND90"	"P10212"	"Q1HVB8"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8ND90"	"P10212"	"Q20MC6"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P10212"	"Q20MD1"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P10212"	"Q67296"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.285714285714286	"Q8ND90"	"P10218"	"P29882"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8ND90"	"P10218"	"P32888"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0444444444444444	"Q8ND90"	"P10218"	"Q1HVB8"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8ND90"	"P10218"	"Q20MC6"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.344827586206897	"Q8ND90"	"P10218"	"Q20MD1"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P10218"	"Q67296"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P29882"	"P32888"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0740740740740741	"Q8ND90"	"P29882"	"Q1HVB8"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8ND90"	"P29882"	"Q20MC6"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.363636363636364	"Q8ND90"	"P29882"	"Q20MD1"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P29882"	"Q67296"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P32888"	"Q1HVB8"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.8	"Q8ND90"	"P32888"	"Q20MC6"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"P32888"	"Q20MD1"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.8	"Q8ND90"	"P32888"	"Q67296"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"Q1HVB8"	"Q20MC6"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.0714285714285714	"Q8ND90"	"Q1HVB8"	"Q20MD1"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"Q1HVB8"	"Q67296"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8ND90"	"Q20MC6"	"Q20MD1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
1	"Q8ND90"	"Q20MC6"	"Q67296"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"Q8ND90"	"Q20MD1"	"Q67296"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"Q8NDN9"	"P03211"	"Q69022"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.125	"Q8NFH5"	"P10205"	"P89653"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8NFH5"	"P10205"	"P89884"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.461538461538462	"Q8NFH5"	"P89653"	"P89884"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.705882352941177	"Q8NHQ1"	"P03410"	"P03466"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8NHQ1"	"P03410"	"P03508"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8NHQ1"	"P03410"	"P10224"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8NHQ1"	"P03466"	"P03508"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"Q8NHQ1"	"P03466"	"P10224"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8NHQ1"	"P03508"	"P10224"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0.666666666666667	"Q8TAP6"	"K9UT94"	"P0C6Z9"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.753246753246753	"Q8TAP6"	"K9UT94"	"P0C742"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.53125	"Q8TAP6"	"K9UT94"	"P29882"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.705882352941177	"Q8TAP6"	"P0C6Z9"	"P0C742"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.727272727272727	"Q8TAP6"	"P0C6Z9"	"P29882"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.596491228070175	"Q8TAP6"	"P0C742"	"P29882"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.4	"Q8TBB1"	"P03070"	"P03211"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TBB1"	"P03070"	"P06430"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TBB1"	"P03070"	"P0C725"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TBB1"	"P03070"	"P0C726"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TBB1"	"P03070"	"Q1HVF7"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TBB1"	"P03070"	"Q1HVJ2"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.25	"Q8TBB1"	"P03211"	"P06430"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TBB1"	"P03211"	"P0C725"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TBB1"	"P03211"	"P0C726"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0555555555555556	"Q8TBB1"	"P03211"	"Q1HVF7"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TBB1"	"P03211"	"Q1HVJ2"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TBB1"	"P06430"	"P0C725"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TBB1"	"P06430"	"P0C726"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.105263157894737	"Q8TBB1"	"P06430"	"Q1HVF7"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TBB1"	"P06430"	"Q1HVJ2"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.333333333333333	"Q8TBB1"	"P0C725"	"P0C726"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TBB1"	"P0C725"	"Q1HVF7"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TBB1"	"P0C725"	"Q1HVJ2"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TBB1"	"P0C726"	"Q1HVF7"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TBB1"	"P0C726"	"Q1HVJ2"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0526315789473684	"Q8TBB1"	"Q1HVF7"	"Q1HVJ2"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.304347826086957	"Q8TC12"	"P06930"	"P10204"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TD10"	"P03070"	"P03185"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TD10"	"P03070"	"P03227"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TD10"	"P03070"	"P03466"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P03070"	"P03508"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P03070"	"P0C6Z1"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TD10"	"P03070"	"P0C6Z9"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TD10"	"P03070"	"P29882"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TD10"	"P03070"	"Q20MC6"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P03070"	"Q20MD1"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P03070"	"Q67296"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P03185"	"P03227"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TD10"	"P03185"	"P03466"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.0740740740740741	"Q8TD10"	"P03185"	"P03508"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.114285714285714	"Q8TD10"	"P03185"	"P0C6Z1"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0487804878048781	"Q8TD10"	"P03185"	"P0C6Z9"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TD10"	"P03185"	"P29882"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TD10"	"P03185"	"Q20MC6"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.409090909090909	"Q8TD10"	"P03185"	"Q20MD1"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P03185"	"Q67296"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.153846153846154	"Q8TD10"	"P03227"	"P03466"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P03227"	"P03508"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P03227"	"P0C6Z1"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TD10"	"P03227"	"P0C6Z9"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TD10"	"P03227"	"P29882"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TD10"	"P03227"	"Q20MC6"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P03227"	"Q20MD1"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P03227"	"Q67296"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P03466"	"P03508"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"Q8TD10"	"P03466"	"P0C6Z1"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P03466"	"P0C6Z9"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P03466"	"P29882"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P03466"	"Q20MC6"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"Q8TD10"	"P03466"	"Q20MD1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"Q8TD10"	"P03466"	"Q67296"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"Q8TD10"	"P03508"	"P0C6Z1"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P03508"	"P0C6Z9"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P03508"	"P29882"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P03508"	"Q20MC6"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0952380952380952	"Q8TD10"	"P03508"	"Q20MD1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"Q8TD10"	"P03508"	"Q67296"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.307692307692308	"Q8TD10"	"P0C6Z1"	"P0C6Z9"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TD10"	"P0C6Z1"	"P29882"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TD10"	"P0C6Z1"	"Q20MC6"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P0C6Z1"	"Q20MD1"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P0C6Z1"	"Q67296"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P0C6Z9"	"P29882"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q8TD10"	"P0C6Z9"	"Q20MC6"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P0C6Z9"	"Q20MD1"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P0C6Z9"	"Q67296"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P29882"	"Q20MC6"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.1	"Q8TD10"	"P29882"	"Q20MD1"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"P29882"	"Q67296"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"Q8TD10"	"Q20MC6"	"Q20MD1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.571428571428571	"Q8TD10"	"Q20MC6"	"Q67296"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"Q8TD10"	"Q20MD1"	"Q67296"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.461538461538462	"Q8WV28"	"P03211"	"Q3KSV2"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.490566037735849	"Q8WV28"	"P03211"	"Q69022"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.416666666666667	"Q8WV28"	"Q3KSV2"	"Q69022"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.642857142857143	"Q8WXE0"	"P0CK47"	"P0CK48"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.684210526315789	"Q92734"	"P03206"	"Q1HVG1"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.205128205128205	"Q92841"	"P03129"	"P04591"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.333333333333333	"Q92841"	"P03129"	"P04618"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0833333333333333	"Q92841"	"P03129"	"Q1HVI8"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92841"	"P04591"	"P04618"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92841"	"P04591"	"Q1HVI8"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92841"	"P04618"	"Q1HVI8"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0740740740740741	"Q92882"	"P10204"	"Q9WNA9"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.981132075471698	"Q92956"	"P57083"	"Q69091"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.381679389312977	"Q92973"	"A0A161HLT0"	"A0A220NMU2"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.810810810810811	"Q92973"	"A0A161HLT0"	"P03101"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.349206349206349	"Q92973"	"A0A161HLT0"	"P03107"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.346666666666667	"Q92973"	"A0A161HLT0"	"P03126"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.207792207792208	"Q92973"	"A0A161HLT0"	"P04012"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.510204081632653	"Q92973"	"A0A161HLT0"	"P04608"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.345679012345679	"Q92973"	"A0A161HLT0"	"P04618"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.162162162162162	"Q92973"	"A0A161HLT0"	"P06794"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.16	"Q92973"	"A0A161HLT0"	"P36741"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.316666666666667	"Q92973"	"A0A161HLT0"	"Q1HVF7"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.368	"Q92973"	"A0A220NMU2"	"P03101"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.757062146892655	"Q92973"	"A0A220NMU2"	"P03107"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.349206349206349	"Q92973"	"A0A220NMU2"	"P03126"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.390625	"Q92973"	"A0A220NMU2"	"P04012"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.563758389261745	"Q92973"	"A0A220NMU2"	"P04608"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.363636363636364	"Q92973"	"A0A220NMU2"	"P04618"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.352	"Q92973"	"A0A220NMU2"	"P06794"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.365079365079365	"Q92973"	"A0A220NMU2"	"P36741"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.409356725146199	"Q92973"	"A0A220NMU2"	"Q1HVF7"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.333333333333333	"Q92973"	"P03101"	"P03107"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.318840579710145	"Q92973"	"P03101"	"P03126"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.253521126760563	"Q92973"	"P03101"	"P04012"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.521739130434783	"Q92973"	"P03101"	"P04608"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.373333333333333	"Q92973"	"P03101"	"P04618"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.176470588235294	"Q92973"	"P03101"	"P06794"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.202898550724638	"Q92973"	"P03101"	"P36741"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.333333333333333	"Q92973"	"P03101"	"Q1HVF7"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.462809917355372	"Q92973"	"P03107"	"P03126"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.341463414634146	"Q92973"	"P03107"	"P04012"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.569444444444444	"Q92973"	"P03107"	"P04608"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.346456692913386	"Q92973"	"P03107"	"P04618"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.35	"Q92973"	"P03107"	"P06794"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.396694214876033	"Q92973"	"P03107"	"P36741"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.457831325301205	"Q92973"	"P03107"	"Q1HVF7"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0277777777777778	"Q92973"	"P03126"	"P04012"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.451612903225806	"Q92973"	"P03126"	"P04608"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.421052631578947	"Q92973"	"P03126"	"P04618"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92973"	"P03126"	"P06794"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"Q92973"	"P03126"	"P36741"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.243478260869565	"Q92973"	"P03126"	"Q1HVF7"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.336842105263158	"Q92973"	"P04012"	"P04608"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
